Year,Genre,Critic_Score,User_Score
2007,Shooter     ,NA  ,NA  
2007,Shooter     ,60.0,71.0
2007,Shooter     ,91.0,80  
2007,Shooter     ,86.0,77.0
2007,Shooter     ,80.0,77.0
2007,Shooter     ,62.0,61.0
2007,Shooter     ,72.0,74.0
2007,Shooter     ,61.0,64.0
2007,Shooter     ,85.0,88.0
2007,Shooter     ,82.0,81.0
2007,Shooter     ,70.0,79.0
2007,Shooter     ,96.0,85.0
2007,Shooter     ,73.0,76.0
2007,Simulation  ,67.0,73.0
2007,Simulation  ,70.0,80  
2007,Simulation  ,61.0,53.0
2007,Simulation  ,NA  ,7.7 
2007,Simulation  ,NA  ,7.6 
2007,Simulation  ,73.0,71.0
2007,Simulation  ,68.0,72.0
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,85.0,77.0
2007,Simulation  ,73.0,82.0
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,84.0,84.0
2007,Simulation  ,NA  ,7.4 
2007,Simulation  ,NA  ,9   
2007,Simulation  ,80.0,79.0
2007,Simulation  ,61.0,48.0
2007,Simulation  ,57.0,67.0
2007,Simulation  ,65.0,82.0
2007,Simulation  ,70.0,NA  
2007,Simulation  ,64.0,73.0
2007,Simulation  ,65.0,70  
2007,Simulation  ,66.0,40  
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,69.0,63.0
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,67.0,68.0
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,65.0,74.0
2007,Simulation  ,NA  ,5   
2007,Simulation  ,65.0,73.0
2007,Simulation  ,NA  ,5.8 
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,NA  ,NA  
2007,Sports      ,80.0,77.0
2007,Sports      ,NA  ,NA  
2007,Sports      ,82.0,79.0
2007,Sports      ,83.0,65.0
2007,Sports      ,79.0,80  
2007,Sports      ,78.0,78.0
2007,Sports      ,85.0,64.0
2007,Sports      ,81.0,71.0
2007,Sports      ,74.0,61.0
2007,Sports      ,79.0,74.0
2007,Sports      ,82.0,79.0
2007,Sports      ,66.0,76.0
2007,Sports      ,68.0,58.0
2007,Sports      ,52.0,68.0
2007,Sports      ,81.0,88.0
2007,Sports      ,86.0,80  
2007,Sports      ,76.0,78.0
2007,Sports      ,80.0,79.0
2007,Sports      ,65.0,61.0
2007,Sports      ,72.0,70  
2007,Sports      ,81.0,53.0
2007,Sports      ,83.0,86.0
2007,Sports      ,NA  ,NA  
2007,Sports      ,76.0,68.0
2007,Sports      ,NA  ,NA  
2007,Sports      ,81.0,70  
2007,Sports      ,83.0,83.0
2007,Sports      ,79.0,66.0
2007,Sports      ,68.0,66.0
2007,Sports      ,79.0,71.0
2007,Sports      ,86.0,84.0
2007,Sports      ,75.0,68.0
2007,Sports      ,81.0,78.0
2007,Sports      ,82.0,86.0
2007,Sports      ,65.0,66.0
2007,Sports      ,73.0,68.0
2007,Sports      ,NA  ,NA  
2007,Sports      ,72.0,60  
2007,Sports      ,71.0,NA  
2007,Sports      ,63.0,86.0
2007,Sports      ,72.0,54.0
2007,Sports      ,81.0,68.0
2007,Sports      ,80.0,78.0
2007,Sports      ,73.0,53.0
2007,Sports      ,71.0,48.0
2007,Sports      ,80.0,82.0
2007,Sports      ,NA  ,NA  
2007,Sports      ,73.0,66.0
2007,Sports      ,NA  ,NA  
2007,Sports      ,65.0,NA  
2007,Sports      ,77.0,79.0
2007,Sports      ,52.0,54.0
2007,Strategy    ,78.0,87.0
2007,Strategy    ,80.0,81.0
2007,Strategy    ,NA  ,NA  
2007,Strategy    ,70.0,28.0
2007,Strategy    ,NA  ,NA  
2007,Strategy    ,70.0,17.0
2007,Strategy    ,NA  ,NA  
2007,Strategy    ,76.0,83.0
2007,Strategy    ,NA  ,NA  
2008,Action      ,98.0,79.0
2008,Action      ,98.0,75.0
2008,Action      ,94.0,87.0
2008,Action      ,77.0,75.0
2008,Action      ,76.0,79.0
2008,Action      ,91.0,86.0
2008,Action      ,74.0,79.0
2008,Action      ,72.0,80  
2008,Action      ,75.0,74.0
2008,Action      ,81.0,81.0
2008,Action      ,73.0,67.0
2008,Action      ,78.0,66.0
2008,Action      ,71.0,66.0
2008,Action      ,80.0,79.0
2008,Action      ,88.0,88.0
2008,Action      ,71.0,79.0
2008,Action      ,82.0,79.0
2008,Action      ,56.0,67.0
2008,Action      ,85.0,67.0
2008,Action      ,84.0,82.0
2008,Action      ,65.0,71.0
2008,Action      ,89.0,87.0
2008,Action      ,85.0,64.0
2008,Action      ,77.0,84.0
2008,Action      ,84.0,80  
2008,Action      ,75.0,77.0
2008,Action      ,73.0,74.0
2008,Action      ,77.0,89.0
2008,Action      ,75.0,72.0
2008,Action      ,NA  ,NA  
2008,Action      ,68.0,74.0
2008,Action      ,76.0,76.0
2008,Action      ,65.0,66.0
2008,Action      ,70.0,81.0
2008,Action      ,85.0,73.0
2008,Action      ,76.0,66.0
2008,Action      ,80.0,83.0
2008,Action      ,67.0,70  
2008,Action      ,77.0,77.0
2008,Action      ,81.0,80  
2008,Action      ,81.0,70  
2008,Action      ,NA  ,2.8 
2008,Action      ,70.0,67.0
2008,Action      ,61.0,55.0
2008,Action      ,90.0,66.0
2008,Action      ,45.0,78.0
2008,Action      ,68.0,78.0
2008,Action      ,69.0,71.0
2008,Action      ,55.0,NA  
2008,Action      ,42.0,62.0
2008,Action      ,67.0,60  
2008,Action      ,73.0,86.0
2008,Action      ,54.0,75.0
2008,Action      ,44.0,65.0
2008,Action      ,80.0,84.0
2008,Action      ,90.0,89.0
2008,Action      ,86.0,80  
2008,Action      ,NA  ,7.7 
2008,Action      ,80.0,78.0
2008,Action      ,44.0,70  
2008,Action      ,NA  ,NA  
2008,Action      ,55.0,64.0
2008,Action      ,68.0,57.0
2008,Action      ,NA  ,NA  
2008,Action      ,NA  ,5.3 
2008,Action      ,45.0,59.0
2008,Action      ,NA  ,6   
2008,Action      ,75.0,75.0
2008,Action      ,78.0,76.0
2008,Action      ,NA  ,NA  
2008,Action      ,47.0,56.0
2008,Action      ,47.0,54.0
2008,Action      ,70.0,NA  
2008,Action      ,58.0,79.0
2008,Action      ,NA  ,NA  
2008,Action      ,76.0,73.0
2008,Action      ,56.0,70  
2008,Action      ,83.0,84.0
2008,Action      ,54.0,69.0
2008,Action      ,54.0,70  
2008,Action      ,85.0,58.0
2008,Action      ,NA  ,NA  
2008,Action      ,NA  ,NA  
2008,Action      ,70.0,72.0
2008,Action      ,68.0,80  
2008,Action      ,NA  ,NA  
2008,Action      ,68.0,86.0
2008,Action      ,NA  ,NA  
2008,Action      ,67.0,70  
2008,Action      ,82.0,81.0
2008,Action      ,65.0,74.0
2008,Adventure   ,NA  ,8   
2008,Adventure   ,NA  ,7.8 
2008,Adventure   ,68.0,55.0
2008,Adventure   ,65.0,NA  
2008,Adventure   ,NA  ,NA  
2008,Adventure   ,NA  ,NA  
2008,Adventure   ,NA  ,0   
2008,Adventure   ,NA  ,NA  
2008,Adventure   ,50.0,58.0
2008,Adventure   ,58.0,57.0
2008,Adventure   ,NA  ,NA  
2008,Adventure   ,NA  ,NA  
2008,Adventure   ,NA  ,NA  
2008,Fighting    ,93.0,89.0
2008,Fighting    ,79.0,80  
2008,Fighting    ,76.0,71.0
2008,Fighting    ,72.0,75.0
2008,Fighting    ,85.0,79.0
2008,Fighting    ,85.0,79.0
2008,Fighting    ,78.0,69.0
2008,Fighting    ,75.0,86.0
2008,Fighting    ,78.0,70  
2008,Fighting    ,79.0,71.0
2008,Fighting    ,71.0,72.0
2008,Fighting    ,79.0,85.0
2008,Fighting    ,72.0,60  
2008,Fighting    ,72.0,76.0
2008,Fighting    ,NA  ,NA  
2008,Fighting    ,NA  ,NA  
2008,Fighting    ,NA  ,NA  
2008,Fighting    ,72.0,84.0
2008,Misc        ,86.0,76.0
2008,Misc        ,71.0,88.0
2008,Misc        ,63.0,46.0
2008,Misc        ,83.0,90  
2008,Misc        ,85.0,63.0
2008,Misc        ,92.0,83.0
2008,Misc        ,48.0,33.0
2008,Misc        ,73.0,77.0
2008,Misc        ,84.0,75.0
2008,Misc        ,70.0,78.0
2008,Misc        ,29.0,46.0
2008,Misc        ,NA  ,8   
2008,Misc        ,72.0,80  
2008,Misc        ,NA  ,NA  
2008,Misc        ,91.0,79.0
2008,Misc        ,64.0,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,73.0,72.0
2008,Misc        ,70.0,67.0
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,92.0,77.0
2008,Misc        ,70.0,50  
2008,Misc        ,70.0,55.0
2008,Misc        ,NA  ,NA  
2008,Misc        ,68.0,81.0
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,4.3 
2008,Misc        ,76.0,NA  
2008,Misc        ,71.0,63.0
2008,Misc        ,71.0,74.0
2008,Misc        ,NA  ,NA  
2008,Misc        ,70.0,60  
2008,Misc        ,76.0,74.0
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,56.0,58.0
2008,Misc        ,NA  ,8   
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,55.0,55.0
2008,Misc        ,NA  ,NA  
2008,Misc        ,82.0,88.0
2008,Misc        ,NA  ,7.8 
2008,Misc        ,68.0,70  
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,7.2 
2008,Misc        ,53.0,52.0
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,NA  ,NA  
2008,Misc        ,76.0,NA  
2008,Platform    ,95.0,68.0
2008,Platform    ,76.0,88.0
2008,Platform    ,66.0,73.0
2008,Platform    ,54.0,NA  
2008,Platform    ,79.0,76.0
2008,Platform    ,NA  ,NA  
2008,Platform    ,79.0,78.0
2008,Platform    ,54.0,79.0
2008,Platform    ,51.0,36.0
2008,Platform    ,82.0,86.0
2008,Platform    ,60.0,78.0
2008,Platform    ,75.0,84.0
2008,Platform    ,66.0,67.0
2008,Platform    ,NA  ,NA  
2008,Platform    ,67.0,84.0
2008,Platform    ,64.0,NA  
2008,Platform    ,50.0,63.0
2008,Platform    ,NA  ,NA  
2008,Platform    ,64.0,65.0
2008,Platform    ,47.0,70  
2008,Platform    ,NA  ,NA  
2008,Platform    ,NA  ,NA  
2008,Platform    ,73.0,65.0
2008,Platform    ,60.0,65.0
2008,Platform    ,57.0,68.0
2008,Platform    ,NA  ,NA  
2008,Platform    ,59.0,66.0
2008,Platform    ,70.0,66.0
2008,Platform    ,NA  ,6.5 
2008,Platform    ,45.0,58.0
2008,Platform    ,NA  ,7.1 
2008,Platform    ,51.0,50  
2008,Puzzle      ,86.0,92.0
2008,Puzzle      ,63.0,75.0
2008,Puzzle      ,85.0,86.0
2008,Puzzle      ,71.0,NA  
2008,Puzzle      ,76.0,NA  
2008,Puzzle      ,NA  ,NA  
2008,Puzzle      ,NA  ,NA  
2008,Puzzle      ,67.0,68.0
2008,Puzzle      ,NA  ,NA  
2008,Racing      ,82.0,83.0
2008,Racing      ,85.0,77.0
2008,Racing      ,82.0,82.0
2008,Racing      ,81.0,85.0
2008,Racing      ,59.0,59.0
2008,Racing      ,87.0,77.0
2008,Racing      ,64.0,59.0
2008,Racing      ,NA  ,6.5 
2008,Racing      ,88.0,69.0
2008,Racing      ,82.0,80  
2008,Racing      ,87.0,81.0
2008,Racing      ,79.0,87.0
2008,Racing      ,56.0,81.0
2008,Racing      ,83.0,78.0
2008,Racing      ,87.0,79.0
2008,Racing      ,57.0,71.0
2008,Racing      ,52.0,68.0
2008,Racing      ,54.0,62.0
2008,Racing      ,NA  ,NA  
2008,Racing      ,NA  ,7.9 
2008,Racing      ,37.0,63.0
2008,Racing      ,41.0,42.0
2008,Racing      ,NA  ,7.8 
2008,Racing      ,NA  ,NA  
2008,Racing      ,NA  ,NA  
2008,Racing      ,65.0,60  
2008,Role-Playing,83.0,85.0
2008,Role-Playing,81.0,87.0
2008,Role-Playing,93.0,85.0
2008,Role-Playing,89.0,65.0
2008,Role-Playing,90.0,80  
2008,Role-Playing,68.0,82.0
2008,Role-Playing,84.0,85.0
2008,Role-Playing,92.0,89.0
2008,Role-Playing,91.0,75.0
2008,Role-Playing,86.0,86.0
2008,Role-Playing,91.0,79.0
2008,Role-Playing,64.0,78.0
2008,Role-Playing,64.0,75.0
2008,Role-Playing,70.0,79.0
2008,Role-Playing,74.0,73.0
2008,Role-Playing,68.0,72.0
2008,Role-Playing,90.0,89.0
2008,Role-Playing,65.0,70  
2008,Role-Playing,79.0,82.0
2008,Role-Playing,68.0,70  
2008,Role-Playing,66.0,69.0
2008,Role-Playing,89.0,86.0
2008,Role-Playing,81.0,70  
2008,Role-Playing,NA  ,NA  
2008,Role-Playing,69.0,76.0
2008,Role-Playing,68.0,71.0
2008,Role-Playing,78.0,75.0
2008,Role-Playing,77.0,79.0
2008,Role-Playing,70.0,77.0
2008,Role-Playing,80.0,78.0
2008,Role-Playing,74.0,68.0
2008,Shooter     ,84.0,76.0
2008,Shooter     ,93.0,77.0
2008,Shooter     ,85.0,76.0
2008,Shooter     ,89.0,79.0
2008,Shooter     ,87.0,61.0
2008,Shooter     ,82.0,78.0
2008,Shooter     ,83.0,76.0
2008,Shooter     ,NA  ,NA  
2008,Shooter     ,72.0,76.0
2008,Shooter     ,83.0,77.0
2008,Shooter     ,NA  ,NA  
2008,Shooter     ,94.0,87.0
2008,Shooter     ,81.0,79.0
2008,Shooter     ,84.0,81.0
2008,Shooter     ,63.0,69.0
2008,Shooter     ,74.0,73.0
2008,Shooter     ,66.0,44.0
2008,Shooter     ,72.0,72.0
2008,Shooter     ,55.0,65.0
2008,Shooter     ,76.0,80  
2008,Shooter     ,75.0,78.0
2008,Shooter     ,76.0,83.0
2008,Shooter     ,72.0,71.0
2008,Shooter     ,67.0,70  
2008,Shooter     ,75.0,78.0
2008,Shooter     ,36.0,36.0
2008,Shooter     ,72.0,75.0
2008,Shooter     ,72.0,76.0
2008,Shooter     ,82.0,76.0
2008,Shooter     ,69.0,73.0
2008,Simulation  ,73.0,76.0
2008,Simulation  ,73.0,77.0
2008,Simulation  ,55.0,62.0
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,69.0,68.0
2008,Simulation  ,58.0,NA  
2008,Simulation  ,76.0,81.0
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,83.0,81.0
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,65.0,65.0
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,62.0,49.0
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,76.0,89.0
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,50.0,33.0
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,82.0,71.0
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,56.0,73.0
2008,Simulation  ,NA  ,7.6 
2008,Simulation  ,82.0,79.0
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,67.0,68.0
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,NA  ,NA  
2008,Simulation  ,NA  ,NA  
2008,Sports      ,NA  ,NA  
2008,Sports      ,67.0,68.0
2008,Sports      ,87.0,75.0
2008,Sports      ,83.0,70  
2008,Sports      ,50.0,54.0
2008,Sports      ,NA  ,NA  
2008,Sports      ,NA  ,8.6 
2008,Sports      ,82.0,69.0
2008,Sports      ,NA  ,NA  
2008,Sports      ,87.0,80  
2008,Sports      ,69.0,78.0
2008,Sports      ,85.0,44.0
2008,Sports      ,67.0,85.0
2008,Sports      ,44.0,80  
2008,Sports      ,78.0,87.0
2008,Sports      ,38.0,57.0
2008,Sports      ,69.0,81.0
2008,Sports      ,67.0,70  
2008,Sports      ,81.0,87.0
2008,Sports      ,84.0,89.0
2008,Sports      ,NA  ,8.4 
2008,Sports      ,84.0,72.0
2008,Sports      ,30.0,20  
2008,Sports      ,83.0,84.0
2008,Sports      ,71.0,70  
2008,Sports      ,NA  ,NA  
2008,Sports      ,80.0,68.0
2008,Sports      ,63.0,76.0
2008,Sports      ,NA  ,NA  
2008,Sports      ,80.0,84.0
2008,Sports      ,NA  ,NA  
2008,Sports      ,82.0,72.0
2008,Sports      ,NA  ,5.2 
2008,Sports      ,69.0,NA  
2008,Sports      ,65.0,NA  
2008,Sports      ,68.0,65.0
2008,Sports      ,77.0,74.0
2008,Sports      ,83.0,77.0
2008,Sports      ,85.0,87.0
2008,Sports      ,NA  ,NA  
2008,Sports      ,63.0,63.0
2008,Sports      ,82.0,72.0
2008,Sports      ,84.0,78.0
2008,Sports      ,82.0,70  
2008,Sports      ,70.0,59.0
2008,Sports      ,NA  ,NA  
2008,Sports      ,81.0,73.0
2008,Sports      ,70.0,84.0
2008,Sports      ,NA  ,NA  
2008,Sports      ,46.0,46.0
2008,Sports      ,75.0,78.0
2008,Sports      ,88.0,84.0
2008,Sports      ,59.0,63.0
2008,Sports      ,84.0,61.0
2008,Sports      ,NA  ,NA  
2008,Sports      ,NA  ,NA  
2008,Sports      ,50.0,46.0
2008,Sports      ,84.0,73.0
2008,Sports      ,NA  ,NA  
2008,Sports      ,NA  ,8   
2008,Sports      ,NA  ,NA  
2008,Sports      ,67.0,74.0
2008,Sports      ,NA  ,NA  
2008,Sports      ,NA  ,7.4 
2008,Sports      ,NA  ,7.3 
2008,Sports      ,NA  ,NA  
2008,Sports      ,70.0,83.0
2008,Strategy    ,84.0,53.0
2008,Strategy    ,77.0,72.0
2008,Strategy    ,84.0,78.0
2008,Strategy    ,NA  ,7.2 
2008,Strategy    ,85.0,77.0
2008,Strategy    ,NA  ,NA  
2008,Strategy    ,76.0,66.0
2008,Strategy    ,NA  ,NA  
2008,Strategy    ,NA  ,NA  
2008,Strategy    ,NA  ,NA  
2008,Strategy    ,80.0,77.0
2009,Action      ,NA  ,NA  
2009,Action      ,96.0,88.0
2009,Action      ,91.0,86.0
2009,Action      ,90.0,88.0
2009,Action      ,84.0,75.0
2009,Action      ,91.0,89.0
2009,Action      ,83.0,75.0
2009,Action      ,92.0,87.0
2009,Action      ,87.0,78.0
2009,Action      ,85.0,83.0
2009,Action      ,91.0,87.0
2009,Action      ,NA  ,NA  
2009,Action      ,80.0,45.0
2009,Action      ,72.0,61.0
2009,Action      ,60.0,67.0
2009,Action      ,93.0,83.0
2009,Action      ,78.0,78.0
2009,Action      ,79.0,77.0
2009,Action      ,63.0,72.0
2009,Action      ,87.0,77.0
2009,Action      ,59.0,NA  
2009,Action      ,79.0,81.0
2009,Action      ,90.0,73.0
2009,Action      ,75.0,80  
2009,Action      ,71.0,74.0
2009,Action      ,82.0,80  
2009,Action      ,NA  ,NA  
2009,Action      ,83.0,76.0
2009,Action      ,90.0,80  
2009,Action      ,NA  ,NA  
2009,Action      ,70.0,71.0
2009,Action      ,76.0,85.0
2009,Action      ,83.0,77.0
2009,Action      ,78.0,79.0
2009,Action      ,NA  ,NA  
2009,Action      ,48.0,64.0
2009,Action      ,65.0,69.0
2009,Action      ,81.0,86.0
2009,Action      ,NA  ,NA  
2009,Action      ,60.0,60  
2009,Action      ,54.0,71.0
2009,Action      ,67.0,72.0
2009,Action      ,NA  ,NA  
2009,Action      ,55.0,70  
2009,Action      ,NA  ,NA  
2009,Action      ,NA  ,NA  
2009,Action      ,62.0,72.0
2009,Action      ,NA  ,8.3 
2009,Action      ,67.0,82.0
2009,Action      ,NA  ,NA  
2009,Action      ,55.0,70  
2009,Action      ,79.0,85.0
2009,Action      ,48.0,43.0
2009,Action      ,NA  ,NA  
2009,Action      ,NA  ,NA  
2009,Action      ,73.0,73.0
2009,Action      ,62.0,80  
2009,Action      ,74.0,81.0
2009,Action      ,NA  ,9   
2009,Action      ,73.0,82.0
2009,Action      ,47.0,NA  
2009,Action      ,NA  ,6.6 
2009,Action      ,72.0,81.0
2009,Action      ,NA  ,NA  
2009,Action      ,79.0,80  
2009,Action      ,65.0,68.0
2009,Action      ,NA  ,NA  
2009,Action      ,69.0,80  
2009,Action      ,55.0,72.0
2009,Action      ,65.0,40  
2009,Action      ,43.0,53.0
2009,Action      ,64.0,87.0
2009,Action      ,NA  ,5.7 
2009,Action      ,NA  ,NA  
2009,Action      ,NA  ,NA  
2009,Action      ,NA  ,NA  
2009,Action      ,NA  ,NA  
2009,Action      ,NA  ,NA  
2009,Action      ,NA  ,NA  
2009,Action      ,NA  ,NA  
2009,Action      ,55.0,60  
2009,Action      ,NA  ,5.3 
2009,Action      ,NA  ,NA  
2009,Action      ,NA  ,NA  
2009,Action      ,66.0,76.0
2009,Action      ,NA  ,NA  
2009,Action      ,43.0,63.0
2009,Adventure   ,62.0,72.0
2009,Adventure   ,60.0,NA  
2009,Adventure   ,78.0,86.0
2009,Adventure   ,NA  ,NA  
2009,Adventure   ,NA  ,8.3 
2009,Adventure   ,78.0,84.0
2009,Adventure   ,NA  ,NA  
2009,Adventure   ,NA  ,NA  
2009,Adventure   ,NA  ,NA  
2009,Adventure   ,NA  ,NA  
2009,Adventure   ,68.0,NA  
2009,Adventure   ,53.0,NA  
2009,Adventure   ,57.0,31.0
2009,Adventure   ,NA  ,NA  
2009,Fighting    ,94.0,73.0
2009,Fighting    ,93.0,73.0
2009,Fighting    ,79.0,74.0
2009,Fighting    ,83.0,79.0
2009,Fighting    ,84.0,81.0
2009,Fighting    ,88.0,76.0
2009,Fighting    ,87.0,81.0
2009,Fighting    ,80.0,70  
2009,Fighting    ,81.0,81.0
2009,Fighting    ,NA  ,7.7 
2009,Fighting    ,80.0,84.0
2009,Fighting    ,57.0,72.0
2009,Fighting    ,78.0,77.0
2009,Fighting    ,NA  ,6.6 
2009,Fighting    ,87.0,84.0
2009,Fighting    ,70.0,65.0
2009,Fighting    ,75.0,83.0
2009,Fighting    ,74.0,81.0
2009,Fighting    ,80.0,62.0
2009,Fighting    ,56.0,75.0
2009,Fighting    ,NA  ,NA  
2009,Fighting    ,61.0,28.0
2009,Fighting    ,71.0,63.0
2009,Misc        ,49.0,80  
2009,Misc        ,NA  ,NA  
2009,Misc        ,80.0,86.0
2009,Misc        ,NA  ,NA  
2009,Misc        ,49.0,66.0
2009,Misc        ,89.0,89.0
2009,Misc        ,89.0,69.0
2009,Misc        ,NA  ,NA  
2009,Misc        ,79.0,85.0
2009,Misc        ,63.0,63.0
2009,Misc        ,89.0,86.0
2009,Misc        ,56.0,50  
2009,Misc        ,85.0,68.0
2009,Misc        ,71.0,26.0
2009,Misc        ,88.0,87.0
2009,Misc        ,86.0,57.0
2009,Misc        ,84.0,80  
2009,Misc        ,79.0,66.0
2009,Misc        ,85.0,86.0
2009,Misc        ,NA  ,NA  
2009,Misc        ,86.0,78.0
2009,Misc        ,58.0,NA  
2009,Misc        ,84.0,81.0
2009,Misc        ,76.0,50  
2009,Misc        ,87.0,76.0
2009,Misc        ,NA  ,NA  
2009,Misc        ,76.0,57.0
2009,Misc        ,70.0,68.0
2009,Misc        ,73.0,NA  
2009,Misc        ,NA  ,NA  
2009,Misc        ,86.0,80  
2009,Misc        ,82.0,87.0
2009,Misc        ,74.0,77.0
2009,Misc        ,67.0,NA  
2009,Misc        ,71.0,72.0
2009,Misc        ,70.0,76.0
2009,Misc        ,NA  ,NA  
2009,Misc        ,NA  ,NA  
2009,Misc        ,79.0,86.0
2009,Misc        ,NA  ,NA  
2009,Misc        ,80.0,75.0
2009,Misc        ,NA  ,NA  
2009,Misc        ,53.0,68.0
2009,Misc        ,NA  ,NA  
2009,Misc        ,NA  ,NA  
2009,Misc        ,NA  ,NA  
2009,Misc        ,63.0,NA  
2009,Misc        ,65.0,70  
2009,Misc        ,NA  ,NA  
2009,Misc        ,71.0,59.0
2009,Misc        ,75.0,76.0
2009,Misc        ,NA  ,NA  
2009,Misc        ,NA  ,4.4 
2009,Misc        ,43.0,71.0
2009,Misc        ,NA  ,NA  
2009,Misc        ,NA  ,NA  
2009,Misc        ,NA  ,NA  
2009,Misc        ,NA  ,NA  
2009,Platform    ,87.0,84.0
2009,Platform    ,87.0,78.0
2009,Platform    ,NA  ,NA  
2009,Platform    ,78.0,83.0
2009,Platform    ,54.0,69.0
2009,Platform    ,70.0,NA  
2009,Platform    ,NA  ,NA  
2009,Platform    ,71.0,63.0
2009,Platform    ,61.0,67.0
2009,Platform    ,72.0,46.0
2009,Platform    ,NA  ,NA  
2009,Puzzle      ,83.0,87.0
2009,Puzzle      ,79.0,76.0
2009,Puzzle      ,37.0,NA  
2009,Puzzle      ,60.0,93.0
2009,Puzzle      ,NA  ,NA  
2009,Puzzle      ,58.0,60  
2009,Puzzle      ,72.0,77.0
2009,Puzzle      ,56.0,NA  
2009,Puzzle      ,NA  ,6.2 
2009,Puzzle      ,83.0,84.0
2009,Puzzle      ,86.0,84.0
2009,Puzzle      ,68.0,NA  
2009,Puzzle      ,74.0,81.0
2009,Racing      ,92.0,80  
2009,Racing      ,NA  ,NA  
2009,Racing      ,84.0,69.0
2009,Racing      ,83.0,65.0
2009,Racing      ,79.0,88.0
2009,Racing      ,87.0,82.0
2009,Racing      ,58.0,NA  
2009,Racing      ,74.0,74.0
2009,Racing      ,69.0,72.0
2009,Racing      ,69.0,74.0
2009,Racing      ,87.0,82.0
2009,Racing      ,69.0,65.0
2009,Racing      ,75.0,66.0
2009,Racing      ,67.0,73.0
2009,Racing      ,68.0,72.0
2009,Racing      ,NA  ,NA  
2009,Racing      ,NA  ,NA  
2009,Racing      ,NA  ,NA  
2009,Racing      ,68.0,74.0
2009,Racing      ,NA  ,NA  
2009,Racing      ,NA  ,NA  
2009,Racing      ,70.0,81.0
2009,Racing      ,NA  ,NA  
2009,Racing      ,NA  ,NA  
2009,Role-Playing,87.0,88.0
2009,Role-Playing,83.0,73.0
2009,Role-Playing,NA  ,NA  
2009,Role-Playing,86.0,79.0
2009,Role-Playing,84.0,86.0
2009,Role-Playing,75.0,78.0
2009,Role-Playing,89.0,89.0
2009,Role-Playing,87.0,79.0
2009,Role-Playing,54.0,90  
2009,Role-Playing,NA  ,NA  
2009,Role-Playing,73.0,73.0
2009,Role-Playing,69.0,81.0
2009,Role-Playing,72.0,72.0
2009,Role-Playing,74.0,73.0
2009,Role-Playing,89.0,83.0
2009,Role-Playing,70.0,71.0
2009,Role-Playing,81.0,87.0
2009,Role-Playing,71.0,71.0
2009,Role-Playing,77.0,80  
2009,Role-Playing,71.0,73.0
2009,Role-Playing,91.0,86.0
2009,Role-Playing,NA  ,NA  
2009,Role-Playing,75.0,73.0
2009,Role-Playing,NA  ,NA  
2009,Role-Playing,NA  ,4.6 
2009,Role-Playing,77.0,86.0
2009,Shooter     ,94.0,63.0
2009,Shooter     ,94.0,63.0
2009,Shooter     ,83.0,71.0
2009,Shooter     ,89.0,86.0
2009,Shooter     ,84.0,82.0
2009,Shooter     ,91.0,81.0
2009,Shooter     ,83.0,79.0
2009,Shooter     ,NA  ,NA  
2009,Shooter     ,67.0,45.0
2009,Shooter     ,77.0,78.0
2009,Shooter     ,76.0,65.0
2009,Shooter     ,81.0,81.0
